video_id,frame_index,timestamp_sec,joint_name,speed_ms,velocity_x,velocity_y,velocity_z,accel_ms2,jerk_ms3,reference_valid
KVAL0012,0,0.301866,Neck,0.288292,0.1497,-0.02784,0.2448,22.444232,395.985399,True
KVAL0012,1,0.335177,Neck,1.012384,0.210045,-0.010425,0.9903,9.344663,563.571867,True
KVAL0012,2,0.368522,Neck,0.877122,0.13023,-0.013155,0.8673,15.209205,336.105704,True
KVAL0012,3,0.401833,Neck,0.017727,-0.005505,-0.016845,-0.00045,13.15576,228.558807,True
KVAL0012,4,0.435177,Neck,0.000593,-0.00054,-0.000195,0.00015,0.265911,197.320544,True
KVAL0012,5,0.468511,Neck,0.0,0.0,0.0,0.0,0.008901,3.49366,True
KVAL0012,6,0.501855,Neck,0.0,0.0,0.0,0.0,0.155719,2.358217,True
KVAL0012,7,0.535177,Neck,0.010381,-0.00324,0.006225,0.00765,0.154564,4.689022,True
KVAL0012,8,0.568511,Neck,0.010304,-0.003165,0.006135,0.00765,0.156885,4.636921,True
KVAL0012,9,0.601833,Neck,0.000117,7.5e-05,-9e-05,0.0,0.154564,2.370934,True
KVAL0012,10,0.635177,Neck,0.0,0.0,0.0,0.0,0.001757,2.31846,True
KVAL0012,11,0.668511,Neck,0.0,0.0,0.0,0.0,0.0,4.20258,True
KVAL0012,12,0.701844,Neck,0.0,0.0,0.0,0.0,0.280436,5.465934,True
KVAL0012,13,0.735166,Neck,0.018696,0.000105,0.003825,0.0183,0.364396,10.310443,True
KVAL0012,14,0.768511,Neck,0.024293,0.00981,-0.013635,0.01755,0.448454,10.983071,True
KVAL0012,15,0.801833,Neck,0.019669,0.00942,-0.01725,-0.00075,0.367819,10.580466,True
KVAL0012,16,0.835177,Neck,0.000342,-0.00027,0.00021,0.0,0.294924,5.56923,True
KVAL0012,17,0.868511,Neck,1.5e-05,1.5e-05,0.0,0.0,0.005131,4.355811,True
KVAL0012,18,0.901844,Neck,0.0,0.0,0.0,0.0,0.007062,2.839226,True
