video_id,frame_index,timestamp_sec,joint_name,speed_ms,velocity_x,velocity_y,velocity_z,accel_ms2,jerk_ms3,reference_valid
KVAL006,0,0.301866,Neck,0.776996,0.28242,-0.09936,0.717,5.561298,129.699258,True
KVAL006,1,0.335177,Neck,0.641673,0.239355,0.032895,0.59445,8.398965,104.890512,True
KVAL006,2,0.368522,Neck,0.249545,0.079545,0.07386,0.2247,9.058009,84.801395,True
KVAL006,3,0.401833,Neck,0.110161,-0.07494,-0.00744,0.0804,4.548174,147.552966,True
KVAL006,4,0.435166,Neck,0.321952,-0.10191,0.28617,0.10665,4.514963,129.038627,True
KVAL006,5,0.4685,Neck,0.288906,-0.04557,0.284895,0.015,4.829281,130.425184,True
KVAL006,6,0.501833,Neck,0.0,0.0,0.0,0.0,4.333815,72.436217,True
KVAL006,7,0.535166,Neck,1.5e-05,0.0,-1.5e-05,0.0,0.000225,65.010549,True
KVAL006,8,0.568511,Neck,1.5e-05,0.0,-1.5e-05,0.0,0.000225,0.00675,True
KVAL006,9,0.601833,Neck,0.0,0.0,0.0,0.0,0.000225,0.003375,True
KVAL006,10,0.635166,Neck,0.0,0.0,0.0,0.0,0.0,0.003375,True
KVAL006,11,0.668511,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,12,0.701844,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,13,0.735166,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,14,0.768511,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,15,0.801844,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,16,0.835188,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,17,0.868511,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,18,0.901855,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,19,0.935166,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,20,0.968511,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,21,1.001844,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
KVAL006,22,1.035177,Neck,0.0,0.0,0.0,0.0,0.0,0.0,True
